X axis [deg],PMax1 [bar]
4582080,32.915867
4582800,33.751183
4583520,32.027714
4584240,33.930332
4584960,35.348072
4585680,33.548809
4586400,32.259357
4587120,32.985241
4587840,33.334869
4588560,32.938
4589280,32.73909
4590000,34.033974
4590720,32.691277
4591440,33.571957
4592160,33.502735
4592880,32.608482
4593600,33.512547
4594320,34.253658
4595040,32.974194
4595760,32.437923
4596480,33.29483
4597200,34.115013
4597920,32.273788
4598640,32.710121
4599360,33.082993
4600080,34.943542
4600800,33.797817
4601520,33.110355
4602240,33.00124
4602960,32.791882
4603680,32.390297
4604400,30.874472
4605120,32.66943
4605840,32.785927
4606560,33.700699
4607280,32.318417
4608000,33.926178
4608720,32.477085
4609440,32.119225
4610160,31.357214
4610880,32.816093
4611600,33.42028
4612320,33.649143
4613040,34.167305
4613760,33.252571
4614480,32.796593
4615200,32.766136
4615920,32.747883
4616640,33.757446
4617360,32.023087
4618080,32.248562
4618800,34.432186
4619520,33.71933
4620240,33.734467
4620960,34.029987
4621680,33.706272
4622400,33.186222
4623120,31.591835
4623840,34.288212
4624560,33.636757
4625280,32.50869
4626000,32.190723
4626720,31.226475
4627440,34.033825
4628160,33.034492
4628880,34.036789
4629600,33.09856
4630320,34.420059
4631040,34.977627
4631760,34.404346
4632480,34.126175
4633200,34.271252
4633920,33.803131
4634640,31.75013
4635360,33.264431
4636080,33.328156
4636800,33.882706
4637520,34.875092
4638240,34.468468
4638960,32.317814
4639680,32.260323
4640400,33.239269
4641120,33.028759
4641840,34.293938
4642560,33.518112
4643280,32.821877
4644000,33.358246
4644720,34.624111
4645440,34.094093
4646160,33.081089
4646880,32.562767
4647600,33.666542
4648320,32.444984
4649040,33.397923
4649760,34.193825
4650480,34.598438
4651200,33.925774
4651920,33.316509
4652640,33.630417
4653360,31.630024
4654080,30.794798
4654800,32.127151
4655520,33.688194
4656240,33.408791
4656960,33.728031
4657680,30.440361
4658400,34.019356
4659120,34.374432
4659840,32.561913
4660560,33.046646
4661280,33.296589
4662000,32.325066
4662720,33.348854
4663440,32.480312
4664160,33.795174
4664880,33.949352
4665600,32.559517
4666320,31.95989
4667040,33.223007
4667760,34.0578
4668480,33.79221
4669200,33.794971
4669920,34.025719
4670640,34.441811
4671360,31.816525
4672080,32.981895
4672800,33.511936
4673520,32.332294
4674240,31.359346
4674960,33.80365
4675680,33.913635
4676400,34.925617
4677120,34.125271
4677840,32.638523
4678560,33.293282
4679280,33.450909
4680000,33.172367
4680720,34.71529
4681440,33.681313
4682160,33.91312
4682880,32.775677
4683600,33.080242
4684320,34.225021
4685040,33.154812
4685760,32.720428
4686480,30.966316
4687200,33.586723
4687920,33.643532
4688640,34.28091
4689360,33.781609
4690080,32.550335
4690800,32.493382
4691520,34.131649
4692240,33.402584
4692960,33.220387
4693680,31.667587
4694400,33.722359
4695120,33.77927
4695840,32.995243
4696560,34.494301
4697280,32.907738
4698000,33.479698
4698720,31.899342
4699440,32.585579
4700160,33.149677
4700880,33.450764
4701600,34.128452
4702320,32.591995
4703040,33.894402
4703760,33.195023
4704480,33.456642
4705200,33.716232
4705920,33.450481
4706640,33.278046
4707360,34.187252
4708080,32.253822
4708800,32.115845
4709520,34.144161
4710240,33.442787
4710960,32.698727
4711680,30.941225
4712400,33.39529
4713120,34.112667
4713840,34.402737
4714560,34.174171
4715280,33.159767
4716000,33.340267
4716720,32.922474
4717440,32.755058
4718160,34.158344
4718880,31.98419
4719600,33.688908
4720320,33.342525
4721040,33.249977
4721760,34.269302
4722480,32.861282
4723200,33.171059
4723920,34.330124
4724640,33.887077
4725360,32.821766
4726080,33.080856
4726800,29.868076
4727520,33.355228
4728240,33.686752
4728960,32.87603
4729680,33.629547
4730400,34.123707
4731120,32.307983
4731840,33.449188
4732560,31.571793
4733280,34.525616
4734000,33.875622
4734720,32.531624
4735440,31.295004
4736160,33.939476
4736880,33.66008
4737600,32.152794
4738320,33.641258
4739040,31.106548
4739760,33.095222
4740480,33.025002
4741200,34.266861
4741920,32.780331
4742640,35.365116
4743360,31.53504
4744080,32.614254
4744800,32.0144
4745520,35.171116
4746240,33.336285
4746960,31.661049
4747680,31.561966
4748400,32.51511
4749120,31.890133
4749840,34.693916
4750560,32.377007
4751280,33.46703
4752000,34.981884
4752720,35.778927
4753440,35.446598
4754160,32.794445
4754880,33.48888
4755600,33.371513
4756320,33.351852
4757040,34.254574
4757760,33.521797
4758480,34.342777
4759200,31.953526
4759920,33.319382
4760640,34.492519
4761360,32.718544
4762080,33.658005
4762800,33.22834
4763520,32.477016
4764240,33.34483
4764960,32.937878
4765680,32.367661
4766400,33.169594
4767120,34.140182
4767840,32.116543
4768560,33.196186
4769280,32.521244
4770000,34.18837
4770720,34.468266
4771440,32.369354
4772160,33.54921
4772880,34.658821
4773600,32.898521
4774320,33.176384
4775040,33.775749
4775760,33.386906
4776480,33.363342
4777200,33.696777
4777920,34.307526
4778640,33.502388
4779360,33.590794
4780080,34.584911
4780800,32.87775
4781520,32.615505
4782240,32.862858
4782960,33.146328
4783680,32.171101
4784400,32.603497
4785120,32.175587
4785840,33.71505
4786560,33.283089
4787280,33.730209
4788000,33.11396
4788720,32.855846
4789440,33.642921
4790160,33.058556
4790880,34.005283
4791600,33.045769
4792320,33.622536
4793040,34.046669
4793760,31.533302
4794480,34.197475
4795200,33.159409
4795920,32.961311
4796640,32.262009
4797360,31.97776
4798080,34.078129
4798800,32.718891
4799520,33.049381
4800240,35.541386
4800960,33.431839
4801680,33.408997
4802400,33.827225
4803120,32.84832
4803840,33.857582
4804560,33.951111
4805280,34.832958
4806000,32.658669
4806720,32.862244
4807440,32.267044
4808160,34.327168
4808880,34.897789
4809600,33.227394
4810320,33.189682
4811040,33.585213
4811760,34.198589
4812480,33.479221
4813200,33.037823
4813920,34.655376
4814640,34.526772
4815360,34.249798
4816080,32.900139
4816800,33.916149
4817520,34.258419
4818240,33.825821
4818960,32.668335
4819680,32.782803
4820400,32.741688
4821120,33.954342
4821840,34.144897
4822560,33.133156
4823280,32.290882
4824000,33.118656
4824720,34.419109
4825440,31.643473
4826160,32.526936
4826880,31.571083
4827600,35.25322
4828320,33.352463
4829040,34.326046
4829760,34.032207
4830480,31.688171
4831200,34.417599
4831920,32.034531
4832640,32.963299
4833360,32.56728
4834080,33.057961
4834800,33.126118
4835520,31.424652
4836240,32.268089
4836960,34.908031
4837680,34.321514
4838400,33.935989
4839120,32.713249
4839840,32.766171
4840560,33.014931
4841280,31.784534
4842000,33.16824
4842720,34.399597
4843440,33.476814
4844160,32.075096
4844880,33.907063
4845600,33.932213
4846320,35.013611
4847040,34.165146
4847760,33.191628
4848480,34.093727
4849200,32.62384
4849920,32.722694
4850640,34.114059
4851360,33.981251
4852080,33.504719
4852800,34.440941
4853520,32.889843
4854240,33.747871
4854960,33.123528
4855680,34.855621
4856400,32.352417
4857120,33.034153
4857840,33.757633
4858560,32.571823
4859280,34.77581
4860000,34.715984
4860720,32.749763
4861440,33.081139
4862160,33.312222
4862880,34.451099
4863600,33.725861
4864320,32.726429
4865040,33.394005
4865760,33.299263
4866480,33.283428
4867200,31.182657
4867920,30.598267
4868640,32.030636
4869360,33.894016
4870080,33.944626
4870800,33.977589
4871520,32.947842
4872240,32.611217
4872960,35.611912
4873680,33.63456
4874400,32.056725
4875120,33.200619
4875840,34.334461
4876560,35.038742
4877280,32.67054
4878000,34.248024
4878720,33.054878
4879440,31.444548
4880160,33.964256
4880880,32.775921
4881600,31.99765
4882320,33.366035
4883040,33.540367
4883760,34.677898
4884480,33.563545
4885200,32.918507
4885920,34.188076
4886640,33.944191
4887360,32.467949
4888080,32.334713
4888800,33.36832
4889520,35.374733
4890240,32.812618
4890960,32.783905
4891680,32.23785
4892400,32.203613
4893120,33.483364
4893840,33.307713
4894560,33.139442
4895280,32.698479
4896000,33.642597
4896720,34.015907
4897440,33.638657
4898160,33.582531
4898880,33.923935
4899600,32.771412
4900320,33.638649
4901040,32.91275
4901760,34.058273
4902480,32.663654
4903200,33.834381
4903920,34.369987
4904640,33.254166
4905360,33.464066
4906080,31.550819
4906800,34.781811
4907520,32.834126
4908240,32.187393
4908960,33.991936
4909680,32.412868
4910400,35.03804
4911120,34.054455
4911840,33.989037
4912560,34.074108
4913280,33.371689
4914000,31.305119
4914720,32.908684
4915440,32.371719
4916160,31.795462
4916880,34.017559
4917600,33.457722
4918320,33.933506
4919040,34.398529
4919760,34.932922
4920480,32.683201
4921200,34.852631
4921920,35.073433
4922640,31.758846
4923360,33.890781
4924080,32.455769
4924800,33.54615
4925520,34.077122
4926240,32.755215
4926960,31.777315
4927680,32.139069
4928400,33.774059
4929120,33.29884
4929840,33.159367
4930560,34.101219
4931280,33.806946
4932000,33.08326
4932720,34.056847
4933440,33.117931
4934160,33.315712
4934880,34.52483
4935600,34.711319
4936320,33.777977
4937040,32.913048
4937760,33.55257
4938480,34.897797
4939200,33.636242
4939920,34.213699
4940640,33.702461
4941360,33.581776
4942080,34.512444
4942800,33.213078
4943520,33.857468
4944240,33.152885
4944960,33.235748
4945680,33.342628
4946400,33.783527
4947120,31.944941
4947840,34.159405
4948560,33.140263
4949280,33.965031
4950000,34.567085
4950720,34.092297
4951440,33.435295
4952160,34.643097
4952880,33.084576
4953600,34.759209
4954320,34.791569
4955040,33.038883
4955760,34.357777
4956480,33.941902
4957200,33.486515
4957920,33.708019
4958640,33.252472
4959360,33.244213
4960080,32.37645
4960800,31.660009
4961520,34.144711
4962240,33.127739
4962960,33.604637
4963680,33.219563
4964400,34.823196
4965120,33.77356
4965840,33.536564
4966560,33.068325
4967280,34.754551
4968000,34.106045
4968720,33.94698
4969440,32.305676
4970160,32.311073
4970880,32.744064
4971600,32.381996
4972320,33.072693
4973040,33.508545
4973760,34.243328
4974480,33.199932
4975200,33.474388
4975920,33.211567
4976640,32.383362
4977360,32.811226
4978080,33.425339
4978800,34.181198
4979520,34.811592
4980240,35.359779
4980960,33.824268
4981680,33.509869
4982400,33.971577
4983120,34.575363
4983840,33.456596
4984560,33.062469
4985280,34.282356
4986000,33.916508
4986720,34.830368
4987440,33.686882
4988160,34.073692
4988880,34.821899
4989600,33.733723
4990320,31.591908
4991040,34.734764
4991760,34.354462
4992480,33.690975
4993200,33.712589
4993920,34.360607
4994640,35.8167
4995360,33.709846
4996080,32.298504
4996800,33.85788
4997520,34.65432
4998240,32.047096
4998960,34.326271
4999680,33.749634
5000400,33.396755
5001120,33.363205
5001840,32.720982
5002560,33.335941
5003280,34.578682
5004000,33.996971
5004720,33.62587
5005440,33.207336
5006160,31.292801
5006880,33.167179
5007600,34.44772
5008320,31.944515
5009040,32.234447
5009760,33.467182
5010480,31.507298
5011200,33.043209
5011920,33.935459
5012640,33.871197
5013360,33.561058
5014080,35.452023
5014800,33.049568
5015520,34.238731
5016240,31.864174
5016960,33.065483
5017680,33.778259
5018400,34.326626
5019120,32.753204
5019840,32.24461
5020560,34.861603
5021280,34.765186
5022000,33.8606
5022720,34.230709
5023440,32.004486
5024160,33.358261
5024880,33.478626
5025600,34.225853
5026320,33.426945
5027040,33.302441
5027760,31.756033
5028480,33.637451
5029200,32.075233
5029920,34.28484
5030640,32.665764
5031360,32.990078
5032080,33.133987
5032800,34.404533
5033520,34.319195
5034240,34.156162
5034960,33.964428
5035680,35.126942
5036400,32.130985
5037120,34.336182
5037840,33.575855
5038560,34.228188
5039280,32.965641
5040000,33.022728
5040720,32.664703
5041440,32.839172
5042160,33.85041
5042880,33.63229
5043600,34.594063
5044320,34.611691
5045040,34.59008
5045760,33.833885
5046480,35.431141
5047200,33.66975
5047920,34.7243
5048640,34.9729
5049360,34.321964
5050080,34.475643
5050800,33.79314
5051520,33.637119
5052240,33.938385
5052960,34.174191
5053680,33.557976
5054400,31.940981
5055120,33.79269
5055840,33.60479
5056560,33.438801
5057280,34.091812
5058000,33.461956
5058720,34.039494
5059440,33.489853
5060160,34.011372
5060880,34.654701
5061600,33.762836
5062320,34.111172
5063040,34.136566
5063760,33.972813
5064480,33.682972
5065200,34.285995
5065920,33.283028
5066640,35.079063
5067360,33.121586
5068080,33.538364
5068800,34.077923
5069520,35.043934
5070240,33.933414
5070960,34.386677
5071680,33.234779
5072400,33.574642
5073120,32.766293
5073840,33.102833
5074560,33.63308
5075280,33.254402
5076000,33.849548
5076720,35.034794
5077440,34.576591
5078160,34.525814
5078880,31.919952
5079600,32.761726
5080320,32.469276
5081040,34.174873
5081760,33.230419
5082480,34.395245
5083200,33.040771
5083920,34.007225
5084640,33.01342
5085360,33.452095
5086080,33.624489
5086800,32.310791
5087520,32.713024
5088240,33.787121
5088960,33.469658
5089680,35.166439
5090400,33.0849
5091120,33.492943
5091840,34.043831
5092560,32.852566
5093280,34.306942
5094000,33.790955
5094720,34.108521
5095440,33.683075
5096160,33.633949
5096880,33.155193
5097600,33.62962
5098320,34.1045
5099040,33.680542
5099760,34.214409
5100480,32.447174
5101200,33.440079
5101920,31.824219
5102640,35.22974
5103360,33.512779
5104080,33.970768
5104800,33.622761
5105520,32.641865
5106240,32.692596
5106960,34.179874
5107680,33.128399
5108400,32.304733
5109120,33.658829
5109840,34.702156
5110560,33.401024
5111280,34.957714
5112000,35.382149
5112720,34.038315
5113440,34.100815
5114160,34.34692
5114880,34.854805
5115600,33.358822
5116320,34.688011
5117040,34.560394
5117760,34.881714
5118480,34.47065
5119200,33.062817
5119920,33.053722
5120640,34.268238
5121360,33.471554
5122080,32.998322
5122800,34.861511
5123520,33.83757
5124240,29.53463
5124960,34.178589
5125680,32.560501
5126400,32.267395
5127120,34.048702
5127840,30.759987
5128560,33.819992
5129280,29.665182
5130000,32.307671
5130720,32.805244
5131440,33.551548
5132160,33.169018
5132880,34.465824
5133600,34.074284
5134320,34.40118
5135040,33.577168
5135760,34.436729
5136480,33.8592
5137200,32.56036
5137920,33.833702
5138640,32.514114
5139360,33.691216
5140080,33.814075
5140800,35.26239
5141520,31.869902
5142240,34.420292
5142960,33.639698
5143680,33.68499
5144400,33.484692
5145120,33.727318
5145840,32.106754
5146560,33.745613
5147280,33.388744
5148000,33.724541
5148720,33.117832
5149440,32.5112
5150160,34.922607
5150880,33.227875
5151600,33.326572
5152320,33.343937
5153040,32.47575
5153760,34.460819
5154480,32.966324
5155200,32.368969
5155920,31.468056
5156640,34.255295
5157360,32.599766
5158080,31.903385
5158800,32.03352
5159520,32.381004
5160240,33.620964
5160960,31.989447
5161680,33.538937
5162400,32.824303
5163120,32.822338
5163840,34.033222
5164560,32.739674
5165280,33.126633
5166000,33.70422
5166720,33.898357
5167440,33.693554
5168160,33.403854
5168880,35.097324
5169600,31.990959
5170320,34.414112
5171040,33.485367
5171760,33.26107
5172480,33.742867
5173200,33.630955
5173920,34.482079
5174640,35.142307
5175360,33.994705
5176080,33.999454
5176800,33.815083
5177520,33.160362
5178240,34.032597
5178960,34.171295
5179680,33.815113
5180400,33.478432
5181120,33.357616
5181840,33.060844
5182560,35.487129
5183280,32.915401
5184000,33.75423
5184720,33.141251
5185440,34.593544
5186160,33.958515
5186880,33.258701
5187600,33.24522
5188320,34.235657
5189040,33.511532
5189760,34.999573
5190480,33.499924
5191200,33.456657
5191920,33.039654
5192640,33.534966
5193360,34.720982
5194080,33.113636
5194800,32.962578
5195520,33.611435
5196240,34.383572
5196960,33.476604
5197680,32.817654
5198400,35.376617
5199120,34.710178
5199840,34.868855
5200560,35.811111
5201280,33.109562
5202000,34.20092
5202720,33.234554
5203440,33.857071
5204160,33.882481
5204880,33.785061
5205600,33.371315
5206320,33.762764
5207040,34.691467
5207760,34.236
5208480,34.497162
5209200,33.726948
5209920,33.762676
5210640,34.01321
5211360,32.760826
5212080,32.075401
5212800,30.657955
5213520,32.200546
5214240,32.561333
5214960,33.552452
5215680,34.749023
5216400,30.593815
5217120,34.031639
5217840,34.937725
5218560,34.916595
5219280,34.362659
5220000,34.722816
5220720,34.770214
5221440,34.331631
5222160,34.132099
5222880,32.601009
5223600,31.882078
5224320,34.265068
5225040,33.488335
5225760,31.633787
5226480,32.672325
5227200,34.163952
5227920,33.228989
5228640,33.691467
5229360,33.201607
5230080,34.305725
5230800,32.974575
5231520,33.949879
5232240,32.630581
5232960,33.523331
5233680,34.249809
5234400,31.909445
5235120,34.618916
5235840,32.892525
5236560,33.559566
5237280,32.968269
5238000,33.394634
5238720,33.306282
5239440,33.68206
5240160,32.207821
5240880,32.926956
5241600,32.656364
5242320,34.11116
5243040,33.845531
5243760,33.653843
5244480,33.897652
5245200,31.809673
5245920,32.950096
5246640,35.283703
5247360,32.926399
5248080,32.166161
5248800,33.807899
5249520,33.795574
5250240,33.232643
5250960,34.57225
5251680,33.720131
5252400,33.320972
5253120,33.677399
5253840,34.769962
5254560,33.735374
5255280,33.718868
5256000,32.632778
5256720,33.512466
5257440,34.984077
5258160,34.325188
5258880,34.776134
5259600,34.368599
5260320,32.339127
5261040,33.779305
5261760,33.261192
5262480,34.384418
5263200,33.436813
5263920,33.517799
5264640,31.912683
5265360,34.415794
5266080,34.090134
5266800,33.107002
5267520,34.751301
5268240,32.840191
5268960,34.294304
5269680,33.997707
5270400,34.61319
5271120,33.382717
5271840,34.46833
5272560,34.002541
5273280,34.259472
5274000,34.134071
5274720,33.393383
5275440,31.99646
5276160,34.685844
5276880,35.339584
5277600,33.072212
5278320,33.361477
5279040,34.174461
5279760,33.265335
5280480,33.190029
5281200,33.484573
5281920,35.238113
5282640,32.334583
5283360,34.829258
5284080,33.679321
5284800,33.154392
5285520,33.568344
5286240,34.962776
5286960,34.022465
5287680,34.22953
5288400,34.113342
5289120,35.108196
5289840,33.621635
5290560,31.1989
5291280,34.104961
5292000,34.085415
5292720,34.537342
5293440,33.853252
5294160,34.408916
5294880,32.410183
5295600,34.714813
5296320,32.227463
5297040,33.550102
5297760,33.834351
5298480,33.469276
5299200,34.147457
5299920,32.642006
5300640,34.784302
5301360,34.402008
5302080,33.388287
5302800,33.724247
5303520,33.982445
5304240,32.057819
5304960,33.652489
5305680,31.681211
5306400,33.271683
5307120,33.55423
5307840,33.522583
5308560,34.734795
5309280,32.22736
5310000,32.16053
5310720,33.172543
5311440,32.655186
5312160,33.392719
5312880,32.302567
5313600,34.672539
5314320,32.666687
5315040,33.361237
5315760,34.887802
5316480,32.276039
5317200,34.007702
5317920,33.533379
5318640,33.63839
5319360,33.857037
5320080,33.736229
5320800,32.928444
5321520,34.355244
5322240,33.311077
5322960,34.043251
5323680,33.128101
5324400,33.886196
5325120,34.841595
5325840,34.452766
5326560,32.869503
5327280,33.446301
5328000,33.134094
5328720,33.293961
5329440,33.427162
5330160,31.967031
5330880,33.841713
5331600,33.436367
5332320,32.550144
5333040,33.092472
5333760,35.327972
5334480,32.721104
5335200,34.506199
5335920,33.339127
5336640,33.959732
5337360,34.267204
5338080,34.430428
5338800,11.223969
5339520,12.529294
5340240,14.233956
