T_B_SCR,T_SCR_T1,T_SCR_T2,T_SCR_T3,T_SCR_T4,T_SCR_T5,T_A_SCR,,NO,NO2,N2O,H2O,NH3,,DTIUreaflowdmnd,DTIUreaflowsubm,,PTScrureamassflow,PTUreaflowdesired,,PTScrmassflow
?C,?C,?C,?C,?C,?C,?C,,ppm,ppm,ppm,ppm,ppm,,Real,Real,,Real,Real,,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,,Raw,Raw,Raw,Raw,Raw,,Raw,Raw,,Raw,Raw,,Raw
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,46.2,-0.08,9.39,0,30.56,,21,1,,20.28125,21,,18.9375
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,51.68,0.03,9.66,0,29.26,,21,1,,20.125,21,,18.96875
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,48.78,-0.34,10.34,0,28.42,,21,1,,20,21,,18.96875
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,49.71,-0.86,10.05,0,29.11,,21,1,,20,21,,18.9375
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,46.32,-0.3,10.06,0,30.22,,21,1,,20.125,21,,18.9375
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,49.5,0.09,9.78,0,31.33,,21,1,,20,21,,18.96875
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,48.82,0.17,9.81,0,32.09,,21,1,,20,21,,18.9375
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,50.79,-0.14,9.9,0,31.88,,21,1,,20,21,,18.90625
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,48.12,-0.52,9.73,0,31.78,,21,1,,20,21,,18.90625
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,50.55,0,9.57,0,30.69,,21,1,,20,21,,18.9375
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.5039779,,48.24,-0.22,9.86,0,30.78,,21,1,,20,21,,18.9375
194.0708271,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.5039779,,49.1,-0.25,9.57,0,30.77,,21,1,,20.125,21,,18.90625
194.0477564,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.5039779,,50.49,-0.21,9.91,0,29.83,,21,1,,20.28125,21,,18.9375
193.9324028,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.4809178,,51.31,0.08,10.07,0,28.64,,21,1,,20.28125,21,,18.90625
193.9554735,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.5039779,,50.29,-0.34,10.16,0,27.55,,21,1,,20.28125,21,,18.9375
193.9785442,198.7080401,-271.5107821,198.8697959,199.0311419,-271.0875332,173.5039779,,49.61,-0.7,10.14,0,26.68,,21,1,,20.125,21,,18.90625
193.84012,198.7080401,-271.5107821,198.8697959,199.0542099,-271.0875332,173.5039779,,50.91,0.39,10.64,0,26.78,,21,1,,20,21,,18.9375
193.7709078,198.7080401,-271.5107821,198.8697959,199.077278,-271.0875332,173.5039779,,50.29,-0.58,10.21,0,26.26,,21,1,,20.125,21,,18.875
193.7709078,198.7080401,-271.5107821,198.8697959,199.077278,-271.0875332,173.5039779,,48.37,-0.38,10.34,0,26.35,,21,1,,20.28125,21,,18.875
193.7939785,198.7080401,-271.5107821,198.8697959,199.100346,-271.0875332,173.5039779,,52.28,-0.19,10.07,0,25.75,,21,1,,20.125,21,,18.875
193.7939785,198.7080401,-271.5107821,198.8697959,199.100346,-271.0875332,173.5039779,,50.38,-0.7,9.37,0,26.35,,21,1,,20.28125,21,,18.9375
193.8170493,198.7080401,-271.5107821,198.8697959,199.100346,-271.0875332,173.5039779,,47.22,-0.57,9.92,0,26.08,,21,1,,20.125,21,,18.90625
193.8631907,198.7311109,-271.5107821,198.8697959,199.100346,-271.0875332,173.5039779,,49.43,-0.2,9.79,0,25.87,,21,1,,20.125,21,,18.90625
193.8862614,198.7311109,-271.5107821,198.8697959,199.100346,-271.0875332,173.5039779,,50.32,-0.57,9.95,0,26.32,,21,1,,20.125,21,,18.9375
193.8862614,198.7311109,-271.5107821,198.8697959,199.0542099,-271.0875332,173.5039779,,49.12,-0.52,10.31,0,26.11,,21,1,,20.28125,21,,18.90625
193.9554735,198.7080401,-271.5107821,198.8697959,199.0542099,-271.0875332,173.5039779,,49.95,-0.58,9.7,0,26.09,,21,1,,20.28125,21,,18.90625
193.9785442,198.6849694,-271.5107821,198.8697959,199.0542099,-271.0875332,173.5039779,,50.77,0.23,10.07,0,26.48,,21,1,,20.125,21,,18.96875
193.9785442,198.6849694,-271.5107821,198.8697959,199.0542099,-271.0875332,173.5039779,,51.43,-0.33,9.6,0,26.28,,21,1,,20.03125,21,,18.90625
193.9785442,198.6849694,-271.5107821,198.8697959,199.0542099,-271.0875332,173.4809178,,47.92,0.69,10.39,0,26.15,,21,1,,20.03125,21,,18.90625
193.9785442,198.6849694,-271.5107821,198.8928613,199.0542099,-271.0875332,173.4809178,,52.13,-1.04,9.83,0,26.54,,21,1,,20.28125,21,,18.9375
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,49.94,-0.64,9.51,0,26.63,,21,1,,20.28125,21,,18.90625
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,51.16,-0.46,9.92,0,26.86,,21,1,,20.03125,21,,18.9375
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,52.75,-0.11,9.69,0,32.48,,21,1,,20.03125,21,,18.96875
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,49.21,0.13,10.31,0,37.42,,21,1,,20,21,,18.9375
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,50.11,-0.06,10.07,0,30.92,,21,1,,20.28125,21,,18.9375
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,52.02,-0.63,9.64,0,28.58,,21,1,,20.28125,21,,18.9375
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,51.02,-0.9,9.73,0,27.4,,21,1,,20.125,21,,18.9375
193.9785442,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,48.11,-0.46,10.35,0,26.58,,21,1,,20.03125,21,,18.90625
193.9554735,198.6849694,-271.5107821,198.8928613,199.077278,-271.0875332,173.4809178,,52.95,-0.12,9.4,0,26.33,,21,1,,20,21,,18.90625
193.9324028,198.6618987,-271.5107821,198.8697959,199.077278,-271.0875332,173.4809178,,52.95,-0.12,9.4,0,26.33,,21,1,,20.28125,21,,18.9375
193.9324028,198.6618987,-271.5107821,198.8697959,199.077278,-271.0875332,173.4809178,,50.64,0.08,9.96,0,30.95,,21,1,,20,21,,18.9375
193.9093321,198.6618987,-271.5107821,198.8467305,199.077278,-271.0875332,173.4809178,,50.23,0.14,9.7,0,34.64,,21,1,,20.125,21,,18.96875
193.9093321,198.6618987,-271.5107821,198.8467305,199.077278,-271.0875332,173.4809178,,48.99,-0.58,9.57,0,30.52,,21,1,,20,21,,18.9375
193.9093321,198.6618987,-271.5107821,198.8697959,199.100346,-271.0875332,173.5039779,,50.85,-0.22,9.89,0,27.79,,21,1,,20.03125,21,,18.9375
193.9324028,198.6618987,-271.5107821,198.8697959,199.1234141,-271.0875332,173.5270379,,51.37,-0.76,9.65,0,26.23,,21,1,,20.03125,21,,18.9375
193.9324028,198.638828,-271.5107821,198.8928613,199.1234141,-271.0875332,173.5270379,,49.05,-0.26,10.2,0,26.28,,21,1,,20.03125,21,,18.9375
193.9324028,198.638828,-271.5107821,198.8928613,199.1234141,-271.0875332,173.5270379,,51.86,-0.47,9.98,0,25.87,,21,1,,20,21,,18.875
193.9324028,198.638828,-271.5107821,198.8697959,199.1234141,-271.0875332,173.5270379,,49.51,-0.94,10.27,0,26.01,,21,1,,20,21,,18.9375
193.9324028,198.638828,-271.5107821,198.8697959,199.1234141,-271.0875332,173.5270379,,49.87,-0.56,9.79,0,26.02,,21,1,,20.28125,21,,18.9375
193.9324028,198.638828,-271.5107821,198.8697959,199.1234141,-271.0875332,173.5270379,,51.01,-0.2,10.19,0,25.77,,21,1,,20.28125,21,,18.90625
193.9324028,198.638828,-271.5107821,198.8697959,199.1234141,-271.0875332,173.5270379,,53.1,-0.32,9.82,0,25.92,,21,1,,20.28125,21,,18.96875
193.9324028,198.6157573,-271.5107821,198.8697959,199.1234141,-271.0875332,173.5270379,,51.32,-0.07,9.52,0,25.9,,21,1,,20.28125,21,,18.9375
193.84012,198.6157573,-271.5107821,198.8697959,199.100346,-271.0875332,173.5270379,,51.88,-0.21,9.73,0,25.66,,21,1,,20.28125,21,,18.90625
193.8170493,198.6157573,-271.5107821,198.7314035,199.100346,-271.0875332,173.5270379,,51.62,-0.35,10.23,0,25.99,,21,1,,20,21,,18.96875
193.8170493,198.5234744,-271.5107821,198.7314035,199.100346,-271.0875332,173.5270379,,53.94,0.69,9.73,0,27.51,,21,1,,20,21,,18.9375
193.8170493,198.5234744,-271.5107821,198.7314035,199.100346,-271.0875332,173.5270379,,47.84,-0.32,9.85,0,35.11,,21,1,,20.28125,21,,18.90625
193.8170493,198.5465452,-271.5107821,198.7314035,199.100346,-271.0875332,173.5270379,,51.2,0.92,9.29,0,33.32,,21,1,,20.28125,21,,18.90625
193.8170493,198.5696159,-271.5107821,198.7544689,199.100346,-271.0875332,173.5270379,,51.7,-0.02,10.39,0,28.22,,21,1,,20,21,,18.9375
193.8170493,198.5696159,-271.5107821,198.7775343,199.100346,-271.0875332,173.5270379,,51.24,0.18,9.87,0,26.84,,21,1,,20.28125,21,,18.9375
193.84012,198.5696159,-271.5107821,198.7775343,199.100346,-271.0875332,173.5270379,,50.32,-0.21,10.06,0,26.4,,21,1,,20.28125,21,,18.90625
193.84012,198.5696159,-271.5107821,198.8005997,199.100346,-271.0875332,173.5270379,,53.28,-0.69,9.31,0,26.11,,21,1,,20.28125,21,,18.90625
193.84012,198.5696159,-271.5107821,198.8236651,199.1234141,-271.0875332,173.5270379,,50.69,-0.55,9.62,0,25.93,,21,1,,20.28125,21,,18.9375
193.8170493,198.5696159,-271.5107821,198.8236651,199.1234141,-271.0875332,173.5270379,,50.16,-0.36,10.07,0,25.72,,21,1,,20,21,,18.96875
193.8170493,198.5696159,-271.5107821,198.8236651,199.100346,-271.0875332,173.5270379,,54.51,-0.27,10.3,0,25.76,,21,1,,20,21,,18.90625
193.8170493,198.5696159,-271.5107821,198.8236651,199.100346,-271.0875332,173.5270379,,51.12,-0.88,9.99,0,25.96,,21,1,,20,21,,18.9375
193.8170493,198.5696159,-271.5107821,198.8467305,199.1234141,-271.0875332,173.5270379,,49.73,-0.57,9.81,0,25.54,,21,1,,20.125,21,,18.9375
193.8170493,198.5696159,-271.5107821,198.8467305,199.1234141,-271.0875332,173.5270379,,53.4,-0.38,10.07,0,25.81,,21,1,,20,21,,18.9375
193.8170493,198.5696159,-271.5107821,198.8467305,199.1234141,-271.0875332,173.5270379,,49.9,-0.63,9.79,0,25.99,,21,1,,20.28125,21,,18.9375
193.8170493,198.5465452,-271.5107821,198.8467305,199.1234141,-271.0875332,173.5270379,,53.3,0.15,10.09,0,26,,21,1,,20.125,21,,18.9375
193.8170493,198.5465452,-271.5107821,198.8467305,199.1234141,-271.0875332,173.5270379,,54.12,-0.46,9.78,0,25.8,,21,1,,20,21,,18.90625
193.8170493,198.5234744,-271.5107821,198.8467305,199.1234141,-271.0875332,173.5270379,,49.94,0.06,10.18,0,25.41,,21,1,,20,21,,18.9375
193.8170493,198.5004037,-271.5107821,198.8467305,199.1234141,-271.0875332,173.550098,,53.05,-0.3,9.91,0,26.04,,21,1,,20,21,,18.96875
193.8170493,198.5004037,-271.5107821,198.8467305,199.1234141,-271.0875332,173.550098,,53.84,-0.35,10.18,0,25.68,,21,1,,20,21,,18.9375
193.8170493,198.5004037,-271.5107821,198.8467305,199.1234141,-271.0875332,173.550098,,48.68,-1.03,10.13,0,25.83,,21,1,,20.03125,21,,18.9375
193.8170493,198.5004037,-271.5107821,198.8467305,199.1234141,-271.0875332,173.550098,,51.56,-0.5,9.97,0,25.28,,21,1,,20,21,,18.9375
193.8170493,198.5004037,-271.5107821,198.8467305,199.100346,-271.0875332,173.550098,,51.25,-0.74,10.07,0,25.57,,21,1,,20.03125,21,,18.9375
193.7939785,198.5004037,-271.5107821,198.8467305,199.077278,-271.0875332,173.550098,,51.26,-0.09,10.03,0,25.85,,21,1,,20,21,,18.90625
193.7709078,198.5004037,-271.5107821,198.8467305,199.077278,-271.0875332,173.550098,,49.82,-0.23,9.78,0,25.66,,21,1,,20,21,,18.90625
193.7478371,198.477333,-271.5107821,198.8236651,199.077278,-271.0875332,173.550098,,51.35,-1.15,10.12,0,25.24,,21,1,,20,21,,18.9375
193.7478371,198.477333,-271.5107821,198.8236651,199.077278,-271.0875332,173.550098,,52.66,-0.05,9.97,0,25.34,,21,1,,20,21,,18.9375
193.7478371,198.477333,-271.5107821,198.8236651,199.077278,-271.0875332,173.550098,,50.98,-0.25,9.94,0,25.3,,21,1,,20.28125,21,,18.90625
193.7478371,198.477333,-271.5107821,198.8236651,199.077278,-271.0875332,173.550098,,52.01,-0.12,10.02,0,25.41,,21,1,,20,21,,18.875
193.7478371,198.477333,-271.5107821,198.8236651,199.077278,-271.0875332,173.550098,,52.99,0.13,9.49,0,25.23,,21,1,,20.28125,21,,18.9375
193.7478371,198.477333,-271.5107821,198.7775343,199.077278,-271.0875332,173.550098,,50.11,-1.12,10.12,0,25.37,,21,1,,20.125,21,,18.9375
193.7478371,198.477333,-271.5107821,198.7775343,199.077278,-271.0875332,173.550098,,51.17,-0.68,10,0,25.07,,21,1,,20.125,21,,18.9375
193.7478371,198.477333,-271.5107821,198.7775343,199.077278,-271.0875332,173.550098,,51.12,-0.05,10.03,0,25.57,,21,1,,20.125,21,,18.9375
193.7709078,198.4542623,-271.5107821,198.7775343,199.077278,-271.0875332,173.550098,,47.23,-0.71,9.81,0,25.6,,21,1,,20.28125,21,,18.90625
193.7709078,198.4542623,-271.5107821,198.7775343,199.077278,-271.0875332,173.550098,,53.5,-0.06,10.08,0,25.5,,21,1,,20.125,21,,18.9375
193.7709078,198.4542623,-271.5107821,198.7544689,199.077278,-271.0875332,173.5270379,,52.13,0.4,10.02,0,25.57,,21,1,,20.28125,21,,18.9375
193.7709078,198.4542623,-271.5107821,198.7544689,199.0311419,-271.0875332,173.5270379,,49.84,-0.52,9.81,0,25.22,,21,1,,20.28125,21,,18.90625
193.7939785,198.4542623,-271.5107821,198.7544689,199.0080738,-271.0875332,173.5270379,,49.92,-0.59,10.02,0,25.21,,21,1,,20.125,21,,18.9375
193.8170493,198.4542623,-271.5107821,198.7544689,199.0080738,-271.0875332,173.5270379,,53.37,-0.26,10.25,0,24.99,,21,1,,20.28125,21,,18.9375
193.8170493,198.4542623,-271.5107821,198.7314035,199.0080738,-271.0875332,173.5270379,,50.46,-0.09,9.76,0,24.95,,21,1,,20.28125,21,,18.9375
193.8170493,198.4311916,-271.5107821,198.7314035,198.9850058,-271.0875332,173.5039779,,53.38,-1.28,9.64,0,24.78,,21,1,,20.125,21,,18.9375
193.7709078,198.4311916,-271.5107821,198.7314035,198.9850058,-271.0875332,173.5039779,,53.63,-0.3,10.05,0,24.74,,21,1,,20.125,21,,18.9375
193.7478371,198.4311916,-271.5107821,198.7314035,198.9619377,-271.0875332,173.5039779,,48.14,-0.06,9.97,0,24.68,,21,1,,20.125,21,,18.90625
193.7478371,198.4311916,-271.5107821,198.7314035,198.9850058,-271.0875332,173.5039779,,52.52,-0.51,10.02,0,24.64,,21,1,,20,21,,18.9375
193.7247664,198.4311916,-271.5107821,198.7314035,198.9850058,-271.0875332,173.5039779,,52.03,-0.47,9.29,0,24.76,,21,1,,20.28125,21,,18.90625
193.7016957,198.4311916,-271.5107821,198.7083381,198.9850058,-271.0875332,173.4809178,,50.89,-0.44,10.16,0,24.8,,21,1,,20.03125,21,,18.9375
193.7016957,198.4311916,-271.5107821,198.7083381,198.9850058,-271.0875332,173.4809178,,51.71,-0.27,9.93,0,24.72,,21,1,,20.03125,21,,18.9375
193.7016957,198.4081209,-271.5107821,198.7083381,198.9619377,-271.0875332,173.4809178,,55.12,0.14,9.46,0,24.62,,21,1,,20.03125,21,,18.9375
193.7247664,198.4081209,-271.5107821,198.7083381,198.9619377,-271.0875332,173.4809178,,49.28,-0.24,9.93,0,24.4,,21,1,,20.125,21,,18.9375
193.7478371,198.4081209,-271.5107821,198.7083381,198.9619377,-271.0875332,173.4578577,,53.4,-0.12,9.65,0,24.71,,21,1,,20,21,,18.9375
193.7709078,198.4081209,-271.5107821,198.7083381,198.9619377,-271.0875332,173.4578577,,52.01,-0.29,9.77,0,26.03,,21,1,,20.28125,21,,18.90625
193.7939785,198.4081209,-271.5107821,198.6852727,198.9619377,-271.0875332,173.4809178,,50.97,-0.57,9.7,0,31.43,,21,1,,20.125,21,,18.875
193.7939785,198.4081209,-271.5107821,198.6852727,198.9619377,-271.0875332,173.4809178,,51.65,-0.05,9.89,0,31.15,,21,1,,20.03125,21,,18.9375
193.7939785,198.4081209,-271.5107821,198.6852727,198.9619377,-271.0875332,173.4809178,,51.33,-0.17,9.9,0,29.59,,21,1,,20,21,,18.9375
193.7939785,198.3850502,-271.5107821,198.6622074,198.9619377,-271.0875332,173.4809178,,51.92,-0.19,9.93,0,28.19,,21,1,,20.28125,21,,18.96875
193.7709078,198.3850502,-271.5107821,198.6622074,198.9619377,-271.0875332,173.4809178,,52.84,-0.07,9.72,0,26.49,,21,1,,20.03125,21,,18.9375
193.7478371,198.3619795,-271.5107821,198.6622074,198.9388697,-271.0875332,173.4809178,,51.73,-0.41,9.85,0,25.81,,21,1,,20.28125,21,,18.90625
193.7478371,198.3389088,-271.5107821,198.6622074,198.9388697,-271.0875332,173.4809178,,51.64,-0.53,9.4,0,25.25,,21,1,,20.28125,21,,18.9375
193.7247664,198.3389088,-271.5107821,198.6622074,198.9158016,-271.0875332,173.4578577,,52.72,-0.33,10.26,0,25.45,,21,1,,20.03125,21,,18.9375
193.7247664,198.3389088,-271.5107821,198.6622074,198.9158016,-271.0875332,173.4578577,,53.77,0.04,9.37,0,25.84,,21,1,,20.03125,21,,18.90625
193.7247664,198.3389088,-271.5107821,198.6622074,198.9158016,-271.0875332,173.4578577,,51.5,-0.29,9.75,0,25.62,,21,1,,20.28125,21,,18.9375
193.7247664,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,53.93,0.25,9.87,0,28.68,,21,1,,20.03125,21,,18.9375
193.7247664,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,51.69,-0.11,10.13,0,35.54,,21,1,,20.03125,21,,18.9375
193.7478371,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,50.91,-0.42,9.58,0,38.83,,21,1,,20.28125,21,,18.90625
193.7478371,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,49.97,-0.8,9.99,0,37.88,,21,1,,20.28125,21,,18.9375
193.7478371,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,52.99,0.04,9.91,0,33.07,,21,1,,20,21,,18.9375
193.6324836,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,50.87,-0.4,9.94,0,35.24,,21,1,,20.28125,21,,18.9375
193.6094129,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,49.71,-0.3,9.48,0,40.26,,21,1,,20.28125,21,,18.90625
193.6094129,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,50.87,-0.25,9.23,0,36.12,,21,1,,20.28125,21,,18.90625
193.6094129,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4809178,,47,-0.39,9.79,0,32.51,,21,1,,20.28125,21,,18.90625
193.6094129,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4809178,,47.47,-0.24,9.4,0,39.71,,21,1,,20.28125,21,,18.9375
193.6094129,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4809178,,50.48,-0.41,9.44,0,47.55,,21,1,,20,21,,18.9375
193.6094129,198.3389088,-271.5107821,198.639142,198.9158016,-271.0875332,173.4809178,,48.34,-0.43,9.35,0,38.4,,21,1,,20,21,,18.9375
193.6094129,198.315838,-271.5107821,198.639142,198.9158016,-271.0875332,173.4809178,,50.62,-0.69,10.22,0,31.47,,21,1,,20,21,,18.9375
193.6094129,198.315838,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,52.87,-1.21,9.85,0,28.56,,21,1,,20,21,,18.9375
193.6094129,198.315838,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,53.26,-0.69,10.18,0,27.08,,21,1,,20,21,,18.9375
193.6094129,198.2927673,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,51.75,-0.2,10.17,0,27.03,,21,1,,20,21,,18.9375
193.6094129,198.2927673,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,52.86,-0.41,9.83,0,34.2,,21,1,,20,21,,18.9375
193.6094129,198.2927673,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,51.61,-0.74,9.82,0,33.92,,21,1,,20,21,,18.9375
193.6094129,198.2927673,-271.5107821,198.639142,198.9158016,-271.0875332,173.4578577,,51.52,-0.19,10.24,0,29.6,,21,1,,20,21,,18.9375
193.6094129,198.2927673,-271.5107821,198.639142,198.8696655,-271.0875332,173.4578577,,54.35,-0.75,9.89,0,27.9,,21,1,,20,21,,18.9375
193.6094129,198.2927673,-271.5107821,198.639142,198.8696655,-271.0875332,173.4578577,,51.97,0.01,9.92,0,26.84,,21,1,,20,21,,18.90625
193.6324836,198.2927673,-271.5107821,198.639142,198.8696655,-271.0875332,173.4578577,,50.28,-0.73,9.75,0,26.82,,21,1,,20,21,,18.9375
193.6324836,198.2696966,-271.5107821,198.5930112,198.8696655,-271.0875332,173.4578577,,54.88,-0.52,9.29,0,26.58,,21,1,,20,21,,18.9375
193.6324836,198.2696966,-271.5107821,198.5699458,198.8004614,-271.0875332,173.4578577,,50.91,-0.99,9.78,0,26.03,,21,1,,20.03125,21,,18.9375
193.6555543,198.2696966,-271.5107821,198.5699458,198.7773933,-271.0875332,173.4578577,,53.65,-1.05,9.66,0,26.18,,21,1,,20.03125,21,,18.90625
193.6555543,198.2696966,-271.5107821,198.5699458,198.7773933,-271.0875332,173.4578577,,53.99,-0.48,9.61,0,26.03,,21,1,,20.03125,21,,18.9375
193.6555543,198.2927673,-271.5107821,198.5699458,198.8004614,-271.0875332,173.4578577,,51.57,-0.13,9.7,0,26.22,,21,1,,20.03125,21,,18.9375
193.6555543,198.2927673,-271.5107821,198.5699458,198.8004614,-271.0875332,173.4578577,,55.37,-0.06,10.27,0,26.19,,21,1,,20,21,,18.96875
193.6555543,198.2927673,-271.5107821,198.5699458,198.8235294,-271.0875332,173.4347976,,55,-0.08,9.95,0,26.05,,21,1,,20.03125,21,,18.90625
193.6555543,198.2927673,-271.5107821,198.5699458,198.8235294,-271.0875332,173.4347976,,52.11,-0.61,10.08,0,26.03,,21,1,,20.03125,21,,18.90625
193.6555543,198.2927673,-271.5107821,198.5699458,198.8004614,-271.0875332,173.4347976,,52.19,-0.69,10.2,0,25.92,,21,1,,20,21,,18.9375
193.6555543,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.4347976,,54.55,-0.36,9.77,0,26.22,,21,1,,20,21,,18.9375
193.6555543,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.4347976,,55.89,-0.52,9.37,0,25.71,,21,1,,20.28125,21,,18.9375
193.6555543,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.4347976,,52.66,-0.38,9.86,0,26.14,,21,1,,20,21,,18.90625
193.6555543,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.4117376,,52.74,-0.13,10.14,0,26.07,,21,1,,20,21,,18.9375
193.6324836,198.2696966,-271.5107821,198.5468804,198.8004614,-271.0875332,173.4117376,,53.56,0.1,9.93,0,25.81,,21,1,,20.03125,21,,18.9375
193.6094129,198.2696966,-271.5107821,198.5468804,198.8004614,-271.0875332,173.4117376,,53.57,-0.42,9.96,0,26.37,,21,1,,20,21,,18.90625
193.6094129,198.2696966,-271.5107821,198.5468804,198.8004614,-271.0875332,173.4117376,,51.56,-0.96,9.83,0,25.7,,21,1,,20.03125,21,,18.90625
193.6094129,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.4117376,,50.82,-0.53,9.68,0,25.72,,21,1,,20,21,,18.9375
193.6094129,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.3886775,,53.14,-0.63,10.22,0,26.1,,21,1,,20.28125,21,,18.9375
193.6094129,198.2004845,-271.5107821,198.5468804,198.7773933,-271.0875332,173.4117376,,52.56,-0.59,9.84,0,27.56,,21,1,,20,21,,18.9375
193.6094129,198.2004845,-271.5107821,198.5468804,198.7773933,-271.0875332,173.3656174,,49.92,-0.33,9.75,0,30.1,,21,1,,20.28125,21,,18.9375
193.6094129,198.2696966,-271.5107821,198.5468804,198.7773933,-271.0875332,173.3656174,,53.68,-0.19,9.97,0,29.13,,21,1,,20.03125,21,,18.9375
193.6094129,198.2696966,-271.5107821,198.5468804,198.8004614,-271.0875332,173.3656174,,53.21,0.19,9.67,0,27.64,,21,1,,20,21,,18.90625
193.6324836,198.2696966,-271.5107821,198.5468804,198.7543253,-271.0875332,173.3656174,,53.21,0.19,9.67,0,27.64,,21,1,,20.28125,21,,18.90625
193.6324836,198.2696966,-271.5107821,198.5468804,198.7081892,-271.0875332,173.3656174,,48.24,-0.3,10.42,0,27.07,,21,1,,20,21,,18.90625
193.6324836,198.2466259,-271.5107821,198.5468804,198.7081892,-271.0875332,173.3656174,,52.24,-0.06,9.96,0,26.24,,21,1,,20,21,,18.9375
193.6094129,198.2235552,-271.5107821,198.5468804,198.7081892,-271.0875332,173.3656174,,52.75,-0.54,9.95,0,25.89,,21,1,,20,21,,18.9375
193.6094129,198.2235552,-271.5107821,198.5468804,198.7081892,-271.0875332,173.3656174,,52.84,-0.69,10.16,0,26.06,,21,1,,20.125,21,,18.9375
193.6094129,198.2004845,-271.5107821,198.5468804,198.7312572,-271.0875332,173.3656174,,54.33,-0.22,9.61,0,25.9,,21,1,,20.125,21,,18.9375
193.6094129,198.2004845,-271.5107821,198.5468804,198.7312572,-271.0875332,173.3656174,,54.35,-0.52,9.5,0,25.84,,21,1,,20,21,,18.9375
193.6094129,198.2004845,-271.5107821,198.5468804,198.7312572,-271.0875332,173.3656174,,53.88,-0.31,9.71,0,26.1,,21,1,,20,21,,18.9375
193.6094129,198.2004845,-271.5107821,198.5007496,198.7543253,-271.0875332,173.3656174,,53.18,-0.36,9.56,0,25.5,,21,1,,20,21,,18.90625
193.5863421,198.1774138,-271.5107821,198.4776842,198.7543253,-271.0875332,173.3194973,,54.53,-0.22,9.56,0,25.82,,21,1,,20.125,21,,18.9375
193.5863421,198.1774138,-271.5107821,198.4776842,198.7312572,-271.0875332,173.2964372,,51.55,-0.23,9.46,0,25.72,,21,1,,20.28125,21,,18.90625
